File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
48e5fb3f-e0e9-4a4a-a63c-b2172ab87890	367f91cc-dc44-46e0-b3b1-ef972721415e.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-A7TG	TCGA-DU-A7TG-01A	Primary Tumor
aa6182b9-9062-4610-83fa-580e66ad6048	9e8dc4b8-e6f7-4a8f-a8aa-61ad5b9bfc06_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-E1-A7YQ	TCGA-E1-A7YQ-01A	Primary Tumor
30fc02b3-ee37-44df-b54d-4dfa5f624d06	66bc8735-8e2f-4745-a40b-e00ced127d86.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-TM-A84O	TCGA-TM-A84O-01A	Primary Tumor
cb235fa5-3127-41f4-98b1-98da5bdf2857	ea780828-be63-4e9d-bf10-2d15f00b67be_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-P5-A5EZ	TCGA-P5-A5EZ-01A	Primary Tumor
d97a033f-9707-420c-a3b7-2b33e7b8092d	ea780828-be63-4e9d-bf10-2d15f00b67be_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-P5-A5EZ	TCGA-P5-A5EZ-01A	Primary Tumor
e63333b0-a0d8-4060-b487-ca2b19f862b3	4cb87cc4-03c6-4919-86a7-3d1e0242788c.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DB-A64Q	TCGA-DB-A64Q-01A	Primary Tumor
73b04624-226c-466a-a108-c39ed536fabc	389bcfed-cb23-4695-9cfe-f29a883fdb74_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HW-A5KK	TCGA-HW-A5KK-01A	Primary Tumor
6acb3959-acdc-42fd-a2f3-f67642028123	df70262c-254b-49a1-a6a2-8cecebfc3b3b.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-8108	TCGA-HT-8108-01A	Primary Tumor
1af5ba9d-9031-45d9-aae1-fda407a0e8e9	b1a3c3aa-332c-4fb5-a87e-8adbbe5e7996_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DB-A64S	TCGA-DB-A64S-01A	Primary Tumor
e333b43c-bf21-476c-858a-f7f859a218b6	b1a3c3aa-332c-4fb5-a87e-8adbbe5e7996.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DB-A64S	TCGA-DB-A64S-01A	Primary Tumor
5896d4d6-0db1-4a5a-ab3d-dde4840e2f4f	b8f7f32e-d32d-4695-bdd9-466eb4a03a9b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-7301	TCGA-DU-7301-01A	Primary Tumor
fc8a0b1b-f995-41ea-ba04-99bc448dd9bc	328f55d0-75d1-4dbd-a371-b1af512c5d5f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DB-A75P	TCGA-DB-A75P-01A	Primary Tumor
fdd48dc4-b8f5-4d3e-bfb6-2be2309d8f58	c8ce5177-c7c0-47ce-b4cb-835b7b755221_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-S9-A6TU	TCGA-S9-A6TU-01A	Primary Tumor
553711a1-ff64-4e5a-a914-83d76d352f83	bc8cc1fd-50aa-4a23-911d-7b8795a853b0_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-TM-A7C5	TCGA-TM-A7C5-01A	Primary Tumor
852dd9ee-5474-4ebb-bf06-403c550beb6f	2d96f9cd-7944-43ad-89ec-76b50031d113.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-7007	TCGA-DU-7007-01A	Primary Tumor
a01e19d8-844e-415f-933a-7e9e8263ee1e	58425440-477f-4503-9236-08dc2617cd68_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-QH-A6X4	TCGA-QH-A6X4-01A	Primary Tumor
0b436439-6222-4567-8089-676983fb365c	d21c20ab-b09d-4d0b-9b7c-7eb992c4e660.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DH-A7UU	TCGA-DH-A7UU-01A	Primary Tumor
c9db4c3d-39ad-4b12-b388-2246ab63a09a	dde973ef-b428-49a6-a187-979a50ee4603.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-S9-A6U6	TCGA-S9-A6U6-01A	Primary Tumor
9d1c1d18-ff62-49d3-9d0a-b605cc133379	26d1f5a9-6ecf-42a9-80a0-50ea4509537f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-5847	TCGA-DU-5847-01A	Primary Tumor
092b6906-6198-4f00-b929-3cc7a830ef10	4bd5cf02-a8db-42fa-b1e8-47af1f6a4160.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-8113	TCGA-HT-8113-01A	Primary Tumor
9bca9022-358d-420b-b99d-cf1dd4228204	096fa6c2-acb5-4cda-96b5-8c09baf84d5f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-E1-A7Z2	TCGA-E1-A7Z2-01A	Primary Tumor
ff99d809-4b57-495b-a09d-4aea6214cb43	096fa6c2-acb5-4cda-96b5-8c09baf84d5f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-E1-A7Z2	TCGA-E1-A7Z2-01A	Primary Tumor
85df9f11-1a75-44d3-9858-fffc327ec3d3	096fa6c2-acb5-4cda-96b5-8c09baf84d5f.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-E1-A7Z2	TCGA-E1-A7Z2-01A	Primary Tumor
9663da85-7b0e-4cd9-a538-2f77df3a9ae6	f9d5cac7-ad40-459e-9937-7e165200abb8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-S9-A7QY	TCGA-S9-A7QY-01A	Primary Tumor
30c682b7-5aba-4f0f-bed8-9e9cac624a47	f9d5cac7-ad40-459e-9937-7e165200abb8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-S9-A7QY	TCGA-S9-A7QY-01A	Primary Tumor
5e0d23ef-8063-4892-94d3-b329cc41e06d	1302557f-a37e-41f6-a23e-a532a4e5823d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-5852	TCGA-DU-5852-01A	Primary Tumor
cec63977-0e6b-4472-96e0-ebf3bd766603	f53f1f32-fc90-47b5-afaf-a743fae079ba.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-FG-A87N	TCGA-FG-A87N-01A	Primary Tumor
ef65ef66-8dfa-46c5-8e84-2778610db4c0	b302dcd1-21ab-400c-8d37-783b4c354b15_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HT-7676	TCGA-HT-7676-01A	Primary Tumor
15b91214-d249-486b-92b6-eaf37e438154	b302dcd1-21ab-400c-8d37-783b4c354b15.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-7676	TCGA-HT-7676-01A	Primary Tumor
d450285f-1855-47a7-9321-dcaab3f39596	575b8189-663c-48c4-89a2-d790ece901ec_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-E1-A7YL	TCGA-E1-A7YL-01A	Primary Tumor
37ceedb8-b1e9-4834-99d9-813bbdcd45ac	575b8189-663c-48c4-89a2-d790ece901ec_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-E1-A7YL	TCGA-E1-A7YL-01A	Primary Tumor
ec797199-83ab-48dd-87bb-a2743b853a06	ab3a2db9-8e82-4515-8e48-e7b0adaf074e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DB-5276	TCGA-DB-5276-01A	Primary Tumor
ee11bfe8-8587-4c2a-8c3a-6b155fbb0642	89915b89-3e8e-49da-bb90-886cfb286594_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-S9-A6WN	TCGA-S9-A6WN-01A	Primary Tumor
d53666e5-5b43-419b-a608-1f8b44ba6c59	4b73a47e-3982-46be-afc8-589bfe1a5e89_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HT-A618	TCGA-HT-A618-01A	Primary Tumor
379d1368-48e7-45df-b3e0-7a086c253b18	7fbd3aa5-7ff4-4232-aed8-9afbccf4f49b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-S9-A6WG	TCGA-S9-A6WG-01A	Primary Tumor
678186af-8336-4af4-92f6-530c637dcef6	7fbd3aa5-7ff4-4232-aed8-9afbccf4f49b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-S9-A6WG	TCGA-S9-A6WG-01A	Primary Tumor
26596d5a-0d5e-4121-87b1-9b90107fb03f	2b70bbaf-33dc-4859-a4e6-25a9dc2ef9ee.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-A6S7	TCGA-DU-A6S7-01A	Primary Tumor
4e69336f-c5fc-4da1-b851-8076ef1c0d1b	17be1f2b-25ae-490c-bf0d-e212550914c0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-FG-A4MX	TCGA-FG-A4MX-01A	Primary Tumor
142240ef-6aea-4cf6-9504-7e793c4c8b39	74b20c2c-d520-4edd-acfb-03894f2db88d.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-S9-A7IX	TCGA-S9-A7IX-01A	Primary Tumor
afc20bfd-680d-4213-9db8-37f201ebe10c	2ef016c2-7006-4de8-a293-9076f7a01ba8.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-CS-6667	TCGA-CS-6667-01A	Primary Tumor
0f46ef39-5966-4e76-bc4b-a13dc1ff6eca	95f47779-b2bf-443c-ba43-85430068fbb4_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-FG-A6J3	TCGA-FG-A6J3-01A	Primary Tumor
e3577b39-a63b-4d8a-a359-90ea99a600b4	95531583-7ddb-4525-9e56-06bebbaf2fcc_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HW-7491	TCGA-HW-7491-01A	Primary Tumor
ee334867-5fdc-4a8a-9856-61395c62b1c3	95f47779-b2bf-443c-ba43-85430068fbb4.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-FG-A6J3	TCGA-FG-A6J3-01A	Primary Tumor
9518d36e-9d75-4942-aac5-12ac68bfd559	9547c1a9-1990-4f92-a722-71c379a2783e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HT-7858	TCGA-HT-7858-01A	Primary Tumor
18ae217d-78f2-431d-aaf6-a4b5258cd61f	52065382-7c98-4bd5-9357-6ea0741224fa.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-S9-A6U8	TCGA-S9-A6U8-01A	Primary Tumor
f3acbe4e-93e7-414c-b3fd-8a3039e95636	5027b528-ada0-4dfa-a230-a9130a3d0ed0.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DB-5275	TCGA-DB-5275-01A	Primary Tumor
3e65eef4-03c3-4d37-b9fa-dbc308cf2668	52065382-7c98-4bd5-9357-6ea0741224fa_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-S9-A6U8	TCGA-S9-A6U8-01A	Primary Tumor
6b3e520e-13a7-4b08-9d54-ff32a8eaa6ac	97577eda-2ab4-4b4b-87a9-6bff608c8715_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HT-7479	TCGA-HT-7479-01A	Primary Tumor
aaa98572-2c26-4320-bae9-00fc17764af1	a07f0192-6ff7-4ce3-a53b-352a3f6952ce_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-S9-A6TZ	TCGA-S9-A6TZ-01A	Primary Tumor
c6b997a0-26b5-4d86-81da-a9188fafe125	5027b528-ada0-4dfa-a230-a9130a3d0ed0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DB-5275	TCGA-DB-5275-01A	Primary Tumor
f4f5e563-ce96-424c-8bf1-ab1053220826	2484f97e-5d08-46ed-80ff-8b1bc7a96f4c_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DH-A7UT	TCGA-DH-A7UT-01A	Primary Tumor
81a1da7e-696f-4c96-9166-fa82358cd55f	3475ceb6-dc04-4135-97e5-4b71ffa7fbf0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-FG-7636	TCGA-FG-7636-01A	Primary Tumor
f5df7ea8-f386-4bf7-97de-f9cf8a5b2e09	49a1d135-92a7-47bf-94df-9379ea4764a5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-FG-7643	TCGA-FG-7643-01A	Primary Tumor
0dee1cc9-9c8f-4c16-b0c3-b4ecd7d7ba02	6c450d85-5ebd-42c0-8fd8-20e7f803fa13_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-TM-A84J	TCGA-TM-A84J-01A	Primary Tumor
474e7f39-d02e-41eb-862c-cd2009d5c59f	7246faee-6930-4b1c-9d3b-5c218b7ee81d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HT-7616	TCGA-HT-7616-01A	Primary Tumor
e33dae62-b452-49e2-a6a0-78a5709da840	6ecf2b39-427f-456d-835b-49f5e9666941.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-8158	TCGA-DU-8158-01A	Primary Tumor
d2ee13c8-92c9-4c47-93ab-3cddb293ec5d	6ecf2b39-427f-456d-835b-49f5e9666941_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-8158	TCGA-DU-8158-01A	Primary Tumor
152a9072-e2b7-4198-9450-c5fa8c920917	3f96d915-88aa-420b-b707-836e39c15d97.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-CS-5397	TCGA-CS-5397-01A	Primary Tumor
cf81b3cf-a2c4-4da9-b9c8-0cf0e1867623	336cb9e1-d911-4c79-bfb7-39dc518e6f98.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-QH-A65Z	TCGA-QH-A65Z-01A	Primary Tumor
62e96d76-8e14-4280-87a2-e939037e2861	3f96d915-88aa-420b-b707-836e39c15d97_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-CS-5397	TCGA-CS-5397-01A	Primary Tumor
f7770870-d539-4b42-861d-4f2f7fb94dd4	6ecf2b39-427f-456d-835b-49f5e9666941_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-8158	TCGA-DU-8158-01A	Primary Tumor
808cb83c-c0d8-40de-b22a-9d2ad45a3229	ba7e1a5f-6ac0-4986-9d98-39a1ac4d1965_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-TQ-A7RN	TCGA-TQ-A7RN-01A	Primary Tumor
e462b398-2524-40bd-8660-f7d4b14e0cbe	ba7e1a5f-6ac0-4986-9d98-39a1ac4d1965.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-TQ-A7RN	TCGA-TQ-A7RN-01A	Primary Tumor
3dde062e-53a4-4a10-bb39-3787af174f4b	ba7e1a5f-6ac0-4986-9d98-39a1ac4d1965_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-TQ-A7RN	TCGA-TQ-A7RN-01A	Primary Tumor
a43b61cb-cb6d-4fee-84a7-7be3e86e88f1	2ca0649a-4add-494c-9e93-df5e4a12a798.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-8163	TCGA-DU-8163-01A	Primary Tumor
f2ec06de-7f3b-44e5-8431-e129d6fb7ce3	a4a61b44-ee89-4ce6-a31a-3d1349446200_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-6404	TCGA-DU-6404-02A	Recurrent Tumor
513a5f61-7f83-4f6f-bc60-8a77d7b8c66e	a4a61b44-ee89-4ce6-a31a-3d1349446200_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-6404	TCGA-DU-6404-02A	Recurrent Tumor
f7ef32dd-126d-4ce7-b37a-ec1fb6d7ddfc	13981ab2-7a8d-48b3-b1b9-09a33baa3787_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-P5-A5F2	TCGA-P5-A5F2-01A	Primary Tumor
f8c10698-0489-4a30-875a-42c45b8e62c9	3413a885-2d26-40ed-a42c-3cd7fa7dffdc_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-6404	TCGA-DU-6404-02B	Recurrent Tumor
c654445f-bbd3-43c8-b899-63f6c0e00c44	13981ab2-7a8d-48b3-b1b9-09a33baa3787_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-P5-A5F2	TCGA-P5-A5F2-01A	Primary Tumor
9af79bfc-cc76-49e9-b7dc-41ff6ce7d99f	3413a885-2d26-40ed-a42c-3cd7fa7dffdc_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-6404	TCGA-DU-6404-02B	Recurrent Tumor
d1153357-7a56-4d67-b543-271a865a7526	e5c824cc-ac0b-4e73-af23-a950c37fce72.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-WY-A858	TCGA-WY-A858-01A	Primary Tumor
3a9df017-f870-4356-b6a5-87b89e17a367	e5c824cc-ac0b-4e73-af23-a950c37fce72_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-WY-A858	TCGA-WY-A858-01A	Primary Tumor
ce82652f-077f-4bf1-82f3-ed969cbd7ab1	13e6400a-952d-49b6-83d9-342040423056.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DU-7012	TCGA-DU-7012-01A	Primary Tumor
afcf44b8-d602-4faa-b0d5-aecf96033c38	e0c5488b-b988-4150-9d8a-08bc693d40c4_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HT-7879	TCGA-HT-7879-01A	Primary Tumor
2d3f10e9-5e90-4b73-b689-65191789ff3d	e0c5488b-b988-4150-9d8a-08bc693d40c4_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-HT-7879	TCGA-HT-7879-01A	Primary Tumor
48c2b600-fe20-4402-bf71-121bfeb2159b	13e6400a-952d-49b6-83d9-342040423056_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-7012	TCGA-DU-7012-01A	Primary Tumor
8cc718cc-6859-425a-867b-636c4e4527ec	9bc64b92-cb5f-49e1-9ac1-4d1974e3ad62_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-FG-A70Y	TCGA-FG-A70Y-01A	Primary Tumor
72a2476d-457c-42a7-bb8e-549218b73256	9bc64b92-cb5f-49e1-9ac1-4d1974e3ad62_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-FG-A70Y	TCGA-FG-A70Y-01A	Primary Tumor
babf827e-72c8-4771-9e69-e010bdae01be	e77b2e3d-10a9-4c62-8e20-dd14155db537_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DB-A64L	TCGA-DB-A64L-01A	Primary Tumor
aa387fe5-54a4-412a-a9a0-4acd772788bc	8f2ee03a-6328-41df-bad4-e6df8b490e97_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DB-5277	TCGA-DB-5277-01A	Primary Tumor
e091efde-e4fb-4f5b-8fa6-8823388b8bdc	3878f055-d0ff-4f77-af37-f9348d2a96f3.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-DH-A66F	TCGA-DH-A66F-01A	Primary Tumor
879c2ab2-a749-4194-9f93-4716c1d534d8	360bc40f-beb3-4650-bdb3-689f1dea5a33_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-A7TB	TCGA-DU-A7TB-01A	Primary Tumor
5e349797-e9bd-463e-8f49-6a0e4acbeec3	3198cdb4-e9c8-457f-988e-d202e56ea2e5.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-FG-A4MT	TCGA-FG-A4MT-01A	Primary Tumor
20040c0d-005a-46df-960e-3de976831d8b	0018bb0a-6c26-4270-8dda-e22568c38fbc.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-7473	TCGA-HT-7473-01A	Primary Tumor
b3c4b816-d11d-4680-a3d7-efd726e08e16	9626adf3-8332-40b1-bbc3-a358bd4e04a7.methylation_array.sesame.level3betas.txt	DNA Methylation	Methylation Beta Value	TCGA-LGG	TCGA-HT-A616	TCGA-HT-A616-01A	Primary Tumor
13beabc9-36a6-4b44-9342-e616806436a6	20ccd457-3e6c-48db-897d-144ccaa381a9_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-LGG	TCGA-DU-A7TD	TCGA-DU-A7TD-01A	Primary Tumor
