File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
09dd4ec1-16fa-46d7-8353-5fcc5dc0c9bc	TCGA-LGG.115cb14c-e2f5-4a10-80fe-606d18751d8e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A6WN	TCGA-S9-A6WN-01A	Primary Tumor
88acf193-a1ff-4325-baeb-be1ec4cb4795	TCGA-LGG.6864d58f-079c-486e-98e4-52d99b261660.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-8111	TCGA-HT-8111-01A	Primary Tumor
6b79c056-64b5-419a-8652-437e634ca4da	TCGA-LGG.46d19e9f-5ab7-4a17-91b5-f79a57267a35.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-A618	TCGA-HT-A618-01A	Primary Tumor
84f6e746-3b1f-4a63-b4be-ac8f2a7e2d7d	TCGA-LGG.6ddcc519-8e15-403a-9c20-93abdbaa3b40.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-E1-A7Z4	TCGA-E1-A7Z4-01A	Primary Tumor
0f679102-f96c-4390-9537-14cdfe977782	TCGA-LGG.760ee6cf-03bc-43ca-b0e3-b77a8cf02600.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-A6S7	TCGA-DU-A6S7-01A	Primary Tumor
16afd3d2-f4ae-4c03-b687-b256e0337ef3	TCGA-LGG.988c479a-5bf5-4797-a4b3-2340bdb81065.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-FG-A6J3	TCGA-FG-A6J3-01A	Primary Tumor
5652c0e3-8a0e-4d09-a8e4-c5ba5ee9fbe6	TCGA-LGG.08f0b25a-a89a-49ae-bbbe-b7d078cdfe27.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A7R7	TCGA-S9-A7R7-01A	Primary Tumor
20325bd5-0b6f-4296-b6d4-bcb14fd39328	TCGA-LGG.d4f483ce-9a21-4e4d-92fe-76048efac0bc.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-7014	TCGA-DU-7014-01A	Primary Tumor
72037951-7a3b-4c45-9b45-931072c120aa	TCGA-LGG.f59e02fd-d004-4224-86a1-2c76ae5779f3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-7858	TCGA-HT-7858-01A	Primary Tumor
6514ee0e-1acb-43d5-8647-6347fa8bc9f1	TCGA-LGG.3f01281a-1189-47a4-bfef-26dd32c664bf.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-7479	TCGA-HT-7479-01A	Primary Tumor
d493453d-4925-460d-a19c-57b3e26332f5	TCGA-LGG.c4f01adb-f7ac-47d9-b8f4-76246483e2bd.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A6TZ	TCGA-S9-A6TZ-01A	Primary Tumor
c7177418-2078-4844-a504-e0635b05c0e3	TCGA-LGG.3f40a820-1c82-45b6-a176-4135c8353ee8.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-CS-5397	TCGA-CS-5397-01A	Primary Tumor
25048e48-17ad-4601-b500-59efba8ad786	TCGA-LGG.145d2623-1de8-4375-bc95-f840e7523d66.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-QH-A65Z	TCGA-QH-A65Z-01A	Primary Tumor
b7cd8db7-2692-4d2f-9022-00dda04da574	TCGA-LGG.a2a04b55-9cff-4abf-8f7b-6a4e743d2e21.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-8110	TCGA-HT-8110-01A	Primary Tumor
8ebb4eea-955f-40e4-ab86-765a1cbad8ab	TCGA-LGG.3735c117-90e7-4690-9c2a-17d77d37514c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-8161	TCGA-DU-8161-01A	Primary Tumor
904471e6-583b-40dc-9e9f-25d6727009b4	TCGA-LGG.aead2499-858a-4888-a3fd-a4046b05d968.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-8163	TCGA-DU-8163-01A	Primary Tumor
b1242d40-d971-4845-be0a-022efa18b915	TCGA-LGG.8092c1e2-c838-4ff9-8cb6-e3589f1de5a1.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-P5-A5F2	TCGA-P5-A5F2-01A	Primary Tumor
b477daca-6ee4-4e39-9e9b-c632d1d40238	TCGA-LGG.22e364e9-cb36-44a8-9e87-15bef97986a7.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-QH-A6CX	TCGA-QH-A6CX-01A	Primary Tumor
e9f00ce7-7388-4880-8e84-6bf6d20a7667	TCGA-LGG.0f07c9ff-3ad3-4ec0-873b-a2ba0a35e196.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DB-5277	TCGA-DB-5277-01A	Primary Tumor
bedfa077-0d02-45fb-b3cc-88c90ff09c36	TCGA-LGG.d89f4f9e-36ca-47c2-a6f0-a23b1c2a7348.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-CS-5390	TCGA-CS-5390-01A	Primary Tumor
1c6d583e-36a6-4510-96a7-b42575f2cffd	TCGA-LGG.32142a62-db96-4a2e-9024-ac14ece2e2d0.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DH-A66F	TCGA-DH-A66F-01A	Primary Tumor
14fd198a-0dbd-4b38-87d1-9a792416a4cb	TCGA-LGG.cf8afb94-eda0-4616-9d79-02c8e4b2b995.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A6UB	TCGA-S9-A6UB-01A	Primary Tumor
cde97fac-3311-4243-b31f-fce7664ee2fe	TCGA-LGG.072ce5b7-2d35-4d28-8389-bef27fc77185.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-FG-A4MT	TCGA-FG-A4MT-01A	Primary Tumor
ce9c3306-097e-4685-9c14-05c35b98128e	TCGA-LGG.255c6ba9-eb92-4708-97d6-ab686ec72dda.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A6TY	TCGA-S9-A6TY-01A	Primary Tumor
25cfca97-632f-42a1-8910-277cfaa33871	TCGA-LGG.2914e9de-528e-4f64-b9d5-f5f2c11789a3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-7290	TCGA-DU-7290-01A	Primary Tumor
c5efccb6-b274-4af3-b997-9b04e2aa20c3	TCGA-LGG.19e83aa3-05f4-47f3-a70a-44c7bb64cce2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DH-5143	TCGA-DH-5143-01A	Primary Tumor
8b0e4219-f712-438e-bbd2-20ae7bd8fb3b	TCGA-LGG.0777a7ee-bd82-40af-b506-e6bdcb769ca8.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-TQ-A7RO	TCGA-TQ-A7RO-01A	Primary Tumor
6743705e-80db-42a0-9952-1bef3aa0e8b0	TCGA-LGG.e9d6e38b-556a-4d64-b90d-68361e211fc3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-A617	TCGA-HT-A617-01A	Primary Tumor
b74bb379-973e-47a5-a030-1a4df4d90370	TCGA-LGG.0ab5e86a-1a5e-4023-8fd4-d93dcad39131.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-A5TT	TCGA-DU-A5TT-01A	Primary Tumor
d44bea6f-3b53-4b14-aa9e-a5767a320d11	TCGA-LGG.d30a8544-1c98-4d5e-b5d9-4f9c67c55ecd.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A7J0	TCGA-S9-A7J0-01A	Primary Tumor
94da3e52-36e4-4042-a424-db99af006edb	TCGA-LGG.668e4178-c124-44fd-9879-b1817b313fad.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-A4DS	TCGA-HT-A4DS-01A	Primary Tumor
4902286a-3ffb-4ea2-ae68-fb546d17f0b0	TCGA-LGG.d77c8890-affc-49b0-b582-6b90f5630f13.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A6WM	TCGA-S9-A6WM-01A	Primary Tumor
b32feff8-6c45-4253-a748-5229d757dd18	TCGA-LGG.6cb17926-a8f7-4402-b3a4-4018829b1437.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-TQ-A7RF	TCGA-TQ-A7RF-01A	Primary Tumor
f5592818-f539-46ff-b106-09d41539dd4b	TCGA-LGG.2df9f4b2-42dd-4b2e-b168-5819651e8cd9.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-8164	TCGA-DU-8164-01A	Primary Tumor
174d4b3b-8834-43e8-8df7-0a4193466b72	TCGA-LGG.9fd726e2-abe2-49ce-8fc4-f878c0220971.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-8564	TCGA-HT-8564-01A	Primary Tumor
d8e50a64-c6ab-4bdb-af54-eb961b70bac8	TCGA-LGG.34d6b0ee-e088-4881-b283-db1b3ecc6121.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-7681	TCGA-HT-7681-01A	Primary Tumor
cbf7f641-5bb5-47bf-96da-562c2bfb901f	TCGA-LGG.acdbe261-edf6-4a62-b2b1-bb9b0215764c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-CS-4941	TCGA-CS-4941-01A	Primary Tumor
ab178f82-670a-49f9-a0ff-06ad60b1ed6a	TCGA-LGG.0dd6dc01-2616-4d5c-8537-35c51e1abc1f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-QH-A6CS	TCGA-QH-A6CS-01A	Primary Tumor
007fd446-bc92-45e1-b63f-dddbca1778d3	TCGA-LGG.7622d1f7-b045-437a-b338-1c1e51423080.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-8162	TCGA-DU-8162-01A	Primary Tumor
e846c6f2-d1b0-4b94-9811-bb6215f63730	TCGA-LGG.fd59b81a-9903-4bde-afe3-85ac3340638b.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-F6-A8O3	TCGA-F6-A8O3-01A	Primary Tumor
199cfdfc-5a80-4fc0-8412-aad6e72773fa	TCGA-LGG.8b7eb1bf-ffa0-469c-86cd-31d5c26f2f7c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-QH-A6CU	TCGA-QH-A6CU-01A	Primary Tumor
602d58ef-f117-4080-8271-d9b8e4ca1efd	TCGA-LGG.eaa3d579-4c39-4b82-8261-c879cf3bccf5.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DH-A669	TCGA-DH-A669-02A	Recurrent Tumor
0d336416-fa5e-48cb-b1ba-1d343e1d8565	TCGA-LGG.7dd71f72-2d5a-427b-b8ac-2f4acc39385f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A7R1	TCGA-S9-A7R1-01A	Primary Tumor
228a2808-b089-4cb7-86e9-a99fdc3b3982	TCGA-LGG.d97ceccf-2215-46a7-a07e-d86a90507323.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-RY-A840	TCGA-RY-A840-01A	Primary Tumor
0978ff9f-c340-4dc3-9571-74639f8170c7	TCGA-LGG.679ca326-4d44-409d-b14f-6f759fd15c4b.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-TQ-A7RI	TCGA-TQ-A7RI-01A	Primary Tumor
9d3deda6-7b12-41f4-8669-8a6a407cd3ad	TCGA-LGG.de588596-d650-4d2c-9305-43fdeb08bf60.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-FG-5964	TCGA-FG-5964-01A	Primary Tumor
a0b3cffc-cac0-47ac-aa4c-8b057b9e117c	TCGA-LGG.7fa79763-90ca-4405-825a-8b32122a5737.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-CS-4944	TCGA-CS-4944-01A	Primary Tumor
ebf4c705-40c7-457c-8ab4-14528546d2f1	TCGA-LGG.d94776ff-6d19-47c3-a576-03c843d1128a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HW-A5KK	TCGA-HW-A5KK-01A	Primary Tumor
2a7d3fa3-d9b0-4fd4-a034-6983a2b09b77	TCGA-LGG.466ea3ad-ca99-48ed-8ed6-fb6752821679.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-E1-A7Z6	TCGA-E1-A7Z6-01A	Primary Tumor
58116e54-38a2-402d-a82d-1bb8dd76ced8	TCGA-LGG.a7fbf80e-b783-4934-801b-187fcfe61e27.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-TM-A7C5	TCGA-TM-A7C5-01A	Primary Tumor
4d74f82f-d1d1-4bf8-969f-b7b4eb388e44	TCGA-LGG.6aa75f68-e0ca-465a-acb4-658a20694517.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DH-A7UU	TCGA-DH-A7UU-01A	Primary Tumor
c8fbfc3c-a92b-4a17-b303-83ea0798b880	TCGA-LGG.955993ac-51fd-4535-aecb-3fc2bcfdba01.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-CS-5394	TCGA-CS-5394-01A	Primary Tumor
2a509d5d-157a-4992-8c80-15be0b96b19e	TCGA-LGG.70047fe6-c4a9-4351-a78a-d928e0e68ef3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-E1-A7Z2	TCGA-E1-A7Z2-01A	Primary Tumor
8ba19000-5823-4c59-98eb-04c7c729d013	TCGA-LGG.49289dc2-31a6-427d-a7b9-e8e3613e17c1.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-7884	TCGA-HT-7884-01B	Primary Tumor
aab3ffa2-d384-48d4-bf02-e621bc5d12c0	TCGA-LGG.c687b65a-1434-4639-a2f1-f78127c89d1b.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-E1-5305	TCGA-E1-5305-01A	Primary Tumor
847a7fd0-7e52-4be5-be93-bc386fe7fd7b	TCGA-LGG.ef3467e8-76ae-470c-8f86-710045df9058.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A6U0	TCGA-S9-A6U0-01A	Primary Tumor
796e1941-ecd6-40e8-9e37-683d9f1a3f12	TCGA-LGG.671631b5-9643-4d63-9ed0-807dde19de97.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-CS-6667	TCGA-CS-6667-01A	Primary Tumor
51579288-26ad-4c9b-90b9-a19d22ad1799	TCGA-LGG.440c3c67-9d1a-4423-adcb-c0d98fbace37.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-VM-A8C8	TCGA-VM-A8C8-01A	Primary Tumor
05e68651-49f9-48c4-9aad-2c647e141851	TCGA-LGG.616cbd1c-3dc0-4d69-9c46-a5877720771e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-7684	TCGA-HT-7684-01A	Primary Tumor
240e6d20-60e4-42e0-9d6e-5fbe335ccfbb	TCGA-LGG.0c60c363-e355-40a6-ae00-572f8ac3c2ff.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-QH-A86X	TCGA-QH-A86X-01A	Primary Tumor
acc1ee0a-578e-4a69-9157-64eb53908d87	TCGA-LGG.90b493b8-8485-444d-8f35-7f8d2aa0536f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DB-5275	TCGA-DB-5275-01A	Primary Tumor
050a1f59-1608-4653-bfb2-cb9957a2b3c4	TCGA-LGG.648392a5-a0e0-4280-a87d-3a018a6b10bf.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DH-A7UT	TCGA-DH-A7UT-01A	Primary Tumor
2f5ef718-3276-4634-a44b-e84c374cfb92	TCGA-LGG.a30789af-a78e-4512-bb2f-764b3bd8b688.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-R8-A6YH	TCGA-R8-A6YH-01A	Primary Tumor
7a52091e-f946-42c3-b906-a666d6b5a088	TCGA-LGG.f3fa214f-fc34-4f63-a511-39ca12c8520a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-7306	TCGA-DU-7306-01A	Primary Tumor
dfdc2b5c-930c-4e13-a946-4c3af4181a65	TCGA-LGG.6c3ff270-6597-4766-9727-b1ac02990c6d.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-QH-A65V	TCGA-QH-A65V-01A	Primary Tumor
4a28700b-47cd-487c-901a-359dc7108a9a	TCGA-LGG.99316a5a-2808-4e96-b908-7722daa5ca2a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-DU-6404	TCGA-DU-6404-01A	Primary Tumor
c28a97f6-d75c-4bed-a415-8dc091f8820e	TCGA-LGG.a8c8d504-d374-4d56-9fb9-ba8a498a50c3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-HT-7469	TCGA-HT-7469-01A	Primary Tumor
541b382c-818c-43a4-9ac2-91aab80f27a9	TCGA-LGG.21b8924f-175c-4f69-bcc3-19f3ba0c1113.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A6TW	TCGA-S9-A6TW-01A	Primary Tumor
a29cc9c8-0bb8-442f-ac4d-bff01ed6d26a	TCGA-LGG.bede2ec1-e22d-42cd-94c7-94f2a8451258.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-LGG	TCGA-S9-A89V	TCGA-S9-A89V-01A	Primary Tumor
