File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
d3b5f83d-2aff-4689-93d6-da30878254e2	TCGA-BRCA.a3f4ad97-3d59-4568-84e8-674280b1f04a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A1FX	TCGA-A2-A1FX-01A	Primary Tumor
a008a9dc-d1d0-41a5-bcfe-b3088feeae66	TCGA-BRCA.2f506a7d-668f-4b51-87b5-74b260663de6.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A1HE	TCGA-C8-A1HE-01A	Primary Tumor
742febc8-76bf-4727-8141-9e28dceca3f2	TCGA-BRCA.51c041dc-88a3-4619-82f3-29995e05c5db.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-PE-A5DD	TCGA-PE-A5DD-01A	Primary Tumor
97796496-6c2e-4fab-862b-d429d494bfd5	TCGA-BRCA.2dedc4aa-78bc-48c6-b280-c0b56e56beca.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1N5	TCGA-E9-A1N5-01A	Primary Tumor
049dccb1-2d19-493e-93e8-77d3bb58af45	TCGA-BRCA.eaf26eaa-106e-46e3-9963-c6185c6ec4d7.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A7-A26I	TCGA-A7-A26I-01A	Primary Tumor
c190014d-6825-42e0-8fb4-084391464ca9	TCGA-BRCA.064b8a58-45eb-4abe-8627-5b4a8c69e6c7.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A8-A086	TCGA-A8-A086-01A	Primary Tumor
77006c5f-1f6b-481b-be5e-080bf87a49d6	TCGA-BRCA.c642e766-98e7-4ea8-907a-8390e7425df2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A18M	TCGA-BH-A18M-01A	Primary Tumor
fa891ebd-08f3-43de-8183-b8aff4155471	TCGA-BRCA.0efe66fb-f938-47f8-8f5e-25f519faa2fc.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AC-A3EH	TCGA-AC-A3EH-01A	Primary Tumor
d09be7b1-90cb-4624-9b94-0ccb3ade32bb	TCGA-BRCA.92864651-156a-44ab-a442-f17567476e0f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AC-A2FM	TCGA-AC-A2FM-01A	Primary Tumor
fe9d3fa7-5e97-4731-89e4-393f0706fab1	TCGA-BRCA.2e3fb75f-065e-4db0-bddf-8bcc6c7ace38.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A249	TCGA-E9-A249-01A	Primary Tumor
411adc22-cb09-4d6a-8cfc-a85c2eeb8b93	TCGA-BRCA.ee9ecf8c-e528-40b6-a196-eb1f2689a397.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A203	TCGA-BH-A203-01A	Primary Tumor
e556550a-ccb7-493b-b1d4-3f8976df09bb	TCGA-BRCA.cf180187-bd5a-468e-8560-da1e48441b52.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0BQ	TCGA-BH-A0BQ-01A	Primary Tumor
2d16b276-7fea-4b49-adbd-526dcd7cf19f	TCGA-BRCA.7304a16f-da9e-4769-90e7-8bf1439fbfb1.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A6R8	TCGA-BH-A6R8-01A	Primary Tumor
b58b1f95-046e-422c-b174-fff58da2f689	TCGA-BRCA.d3063866-3dfe-4bb7-a0ae-e59b059dc816.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A8-A08J	TCGA-A8-A08J-01A	Primary Tumor
857a2f94-3880-4544-b157-80f9b1e52e63	TCGA-BRCA.7e96d825-cf43-4caa-b6be-9a972e9295f3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A209	TCGA-BH-A209-01A	Primary Tumor
5d07c05a-00e1-4071-9d31-3fe137db086b	TCGA-BRCA.b88956ed-4bc5-44f9-9995-2cef9c30391f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-W8-A86G	TCGA-W8-A86G-01A	Primary Tumor
bd344406-f57f-4603-84a8-c92f82f2f6e8	TCGA-BRCA.1dce5c12-1c51-4544-b148-7d313826a491.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-EW-A1P8	TCGA-EW-A1P8-01A	Primary Tumor
3934fa75-fc59-488b-970b-c46025ff56cc	TCGA-BRCA.18114439-8780-438d-a7cc-50b73533b619.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AR-A2LJ	TCGA-AR-A2LJ-01A	Primary Tumor
e26abc28-15b0-4832-bd02-43c5dd0b55e8	TCGA-BRCA.52dbb525-a0ad-4dce-bb51-650f97510c6e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-3C-AALK	TCGA-3C-AALK-01A	Primary Tumor
1ffc78ca-3c30-4b7d-9b5c-0ab396f8d6e0	TCGA-BRCA.0a049359-6f7d-44c2-8a8a-3867fb4d87e1.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-EW-A6S9	TCGA-EW-A6S9-01A	Primary Tumor
d5f8709f-0db8-4dee-bd58-6d2017a20cbc	TCGA-BRCA.c76440c7-2213-4933-b79d-d832910334ea.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A1-A0SK	TCGA-A1-A0SK-01A	Primary Tumor
7cbfd253-35a0-4598-bb95-6707150a91ae	TCGA-BRCA.586f3601-cf46-45d6-9efd-a80482519e58.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A12Q	TCGA-C8-A12Q-01A	Primary Tumor
09e1bdde-0657-4c30-ab4c-02c15ae3bd2e	TCGA-BRCA.e6031cb7-3b18-4a8e-a40a-c1c86066b9a1.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-XX-A89A	TCGA-XX-A89A-01A	Primary Tumor
9319892d-db65-4d46-b54c-f2179975f8d2	TCGA-BRCA.970819ce-f25d-4f05-98d7-7b3a22b92558.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0BL	TCGA-BH-A0BL-01A	Primary Tumor
12c7946e-1c4d-411f-bd8d-5f0680e124cf	TCGA-BRCA.02600c52-6742-4d06-b417-16694f0c026b.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-LL-A740	TCGA-LL-A740-01A	Primary Tumor
4cdc9bbf-955c-4d03-a2c3-6b84ad337f29	TCGA-BRCA.e52f1f1f-dfed-49b5-a7f2-f81e0af3c810.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1N6	TCGA-E9-A1N6-01A	Primary Tumor
6cfd493e-9343-463a-ba9f-4305022c8150	TCGA-BRCA.93f09df2-f3c1-43d6-9c79-4751740bfa45.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0EY	TCGA-A2-A0EY-01A	Primary Tumor
899603c7-5f52-449d-a725-5c1342c0b448	TCGA-BRCA.7145e63d-79f8-4a72-8571-9065d51c8f8e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1NC	TCGA-E9-A1NC-01A	Primary Tumor
7846520d-3fca-4c4c-a2f9-9788a3774420	TCGA-BRCA.e69d3fc4-7639-471d-9a76-41e20afd4b62.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A04Q	TCGA-A2-A04Q-01A	Primary Tumor
420beea2-1a34-4f6c-832a-916bb76bbeb9	TCGA-BRCA.3f92a9cb-5bd0-44b4-bc75-efe4b8c29b92.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-B6-A0IC	TCGA-B6-A0IC-01A	Primary Tumor
5bde9e9d-210f-4cee-a1a7-d7d87dd5642a	TCGA-BRCA.b6a2cace-5fb3-440b-8647-08548b388755.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-EW-A1P6	TCGA-EW-A1P6-01A	Primary Tumor
04c9a004-9d4a-4a72-9628-844980ab8462	TCGA-BRCA.a18c840d-01e1-4827-a756-46e677b5def8.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A1L8	TCGA-E2-A1L8-01A	Primary Tumor
033802f6-b3b9-4e68-a801-fd644d2640e1	TCGA-BRCA.ce822227-cbde-4263-9264-71ef718916ea.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AN-A0FN	TCGA-AN-A0FN-01A	Primary Tumor
247f4654-c262-40f1-a876-635d2fa229f2	TCGA-BRCA.aa0e910d-28fb-41f0-b545-601feb989ee1.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A8-A06R	TCGA-A8-A06R-01A	Primary Tumor
702f42ba-59ac-420a-a79c-958ca0a2a197	TCGA-BRCA.9bd1f34e-2bf1-45d9-8553-9abc40c3c175.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-GM-A2DA	TCGA-GM-A2DA-01A	Primary Tumor
9c266c99-93ba-49cd-b5bd-ed0ab1e516c2	TCGA-BRCA.5e5b667c-4179-45ba-882c-21d35684ae1a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-OL-A5D6	TCGA-OL-A5D6-01A	Primary Tumor
f56888fc-ea82-440e-b205-16b752d0f5ff	TCGA-BRCA.daf25698-598f-4efb-b1b5-6083d673b63f.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AC-A2QI	TCGA-AC-A2QI-01A	Primary Tumor
0d534773-e841-4a28-91c4-d4178e566220	TCGA-BRCA.589febe7-e680-4541-b582-d8eeade0625d.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-OL-A5D7	TCGA-OL-A5D7-01A	Primary Tumor
1c0eb526-d449-4a43-9e05-65d4f4d77075	TCGA-BRCA.de7f658d-2508-4621-afcd-c64ba3e554d2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0EE	TCGA-BH-A0EE-01A	Primary Tumor
43411bbd-251c-40be-b2d6-8039421b9f5c	TCGA-BRCA.b18d3669-3d80-4c66-b979-0d7e8541b509.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0DK	TCGA-BH-A0DK-01A	Primary Tumor
ef4b63b2-15ca-4403-82b3-3d4803be368e	TCGA-BRCA.ef16eca9-6bfa-4db1-860a-adccb484d2b3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1R0	TCGA-E9-A1R0-01A	Primary Tumor
1d71b417-ee5e-4d92-aa6f-5601e8f29aa1	TCGA-BRCA.4cd8277c-8a70-44e6-b491-cd35c63408db.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AO-A129	TCGA-AO-A129-01A	Primary Tumor
d5b3a491-d625-4526-bb70-a18df651b59a	TCGA-BRCA.82a8cdff-ba8d-4eb6-ae65-4881a10abc7a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A5FL	TCGA-E9-A5FL-01A	Primary Tumor
b5950f0f-b54c-4ee0-aaa4-8bdd43c5895e	TCGA-BRCA.33bfefcb-2e9c-4f68-a9e7-3a3ecf8d7e59.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0BP	TCGA-BH-A0BP-01A	Primary Tumor
cee59ade-db47-4e98-b9f8-2c897aa825c5	TCGA-BRCA.2b37e86a-a7a9-445f-afec-7393f19360ff.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-D8-A27P	TCGA-D8-A27P-01A	Primary Tumor
aa66c355-63c6-413a-9aa8-4cd4134934a0	TCGA-BRCA.34c5238e-d4ee-424c-976c-0f9bbfb1e0bc.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0AW	TCGA-BH-A0AW-01A	Primary Tumor
a2cecdee-1d22-4af1-8bea-79dd161d88e9	TCGA-BRCA.8d301711-4802-4905-ac86-8b13a545e414.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0SU	TCGA-A2-A0SU-01A	Primary Tumor
d449ee98-6ad6-43f5-9447-1d162c028d6e	TCGA-BRCA.f0443dd8-df97-44bb-bc63-5667adfe093c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A156	TCGA-E2-A156-01A	Primary Tumor
48668db9-59e8-4b13-ac62-a6ea3c6b774d	TCGA-BRCA.71bafb6d-c0cd-499e-98cb-12bca4360593.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A7-A56D	TCGA-A7-A56D-01A	Primary Tumor
f4a43357-e306-4994-ba56-fd19c1a9729d	TCGA-BRCA.20428d6b-edda-4596-af5d-2ae057ba9bbd.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1ND	TCGA-E9-A1ND-01A	Primary Tumor
ea13cd15-1504-437d-a44b-0394728b2d2a	TCGA-BRCA.818dbfb5-8c4a-44d1-a44d-6cb138dadca6.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A109	TCGA-E2-A109-01A	Primary Tumor
5fe07047-7c5c-495b-96fe-d85e0221c5a3	TCGA-BRCA.c7976361-e689-44f1-9e5a-2a07064f2f95.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AR-A1AR	TCGA-AR-A1AR-01A	Primary Tumor
bcd4bb61-b0db-40ad-a127-cddf068c856d	TCGA-BRCA.2d4cf2b5-75ed-40f3-b2e7-a32bde10b1f2.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A27B	TCGA-C8-A27B-01A	Primary Tumor
70a83f56-6f2e-4736-8edf-4e0d4b46ba35	TCGA-BRCA.6b688e59-a222-4068-8b2b-71494fdfde17.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A1G4	TCGA-A2-A1G4-01A	Primary Tumor
b6983227-c78e-41d6-96b0-477b066df598	TCGA-BRCA.5994c06d-ee9b-4ead-b3d1-2e1f286f7d6d.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-B6-A0RH	TCGA-B6-A0RH-01A	Primary Tumor
d907def3-e842-4ef2-b09f-dce0e8d781f5	TCGA-BRCA.d8a0163f-045f-415c-a456-4ae0cf0e307e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A3QA	TCGA-E9-A3QA-01A	Primary Tumor
7c078b81-24ef-42f6-8696-159c6bca2da3	TCGA-BRCA.7a83fa45-d75d-40c9-a35a-2f6b5e1e70ee.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A1FU	TCGA-BH-A1FU-01A	Primary Tumor
60ad962d-3fb8-4c90-8112-09d60e24730c	TCGA-BRCA.2c4bb4d1-3f75-4aa5-aec3-c402ba52579e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0YG	TCGA-A2-A0YG-01A	Primary Tumor
6278204a-5440-406b-b8ac-1f7acfeda73b	TCGA-BRCA.8e008f46-3426-4b3f-b9bd-57f4b0ae24c6.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-EW-A1IZ	TCGA-EW-A1IZ-01A	Primary Tumor
7150fff4-953c-4b75-b016-e8e15f049c25	TCGA-BRCA.315dad75-6b4f-456f-be6e-77b9d066beb4.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-C8-A3M8	TCGA-C8-A3M8-01A	Primary Tumor
6cf61f6d-cb90-4f72-9200-0f877898cc00	TCGA-BRCA.ffb216a3-2131-42ce-97ba-9a4fb4ad0a69.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AR-A0TX	TCGA-AR-A0TX-01A	Primary Tumor
eb2c269f-582c-4fc1-8706-ff2034ba588a	TCGA-BRCA.401a4b1d-1f1d-4d3c-b330-02fb9ba433d3.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A1-A0SE	TCGA-A1-A0SE-01A	Primary Tumor
4f052467-202e-461c-b7fb-cb9243ab621e	TCGA-BRCA.07321363-1d47-430a-a3ce-ec16f9b52d3a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A1-A0SD	TCGA-A1-A0SD-01A	Primary Tumor
53262398-b5ae-4afc-8513-1ef523987d26	TCGA-BRCA.1a425572-ceb5-4f65-89c4-8fb8bc4c648e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AC-A3OD	TCGA-AC-A3OD-01A	Primary Tumor
615a09f9-728a-4431-b1f6-28457cd19648	TCGA-BRCA.f532e691-9f2f-4535-b6ab-00ff42e14176.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1NI	TCGA-E9-A1NI-01A	Primary Tumor
0bebf977-15c6-4a8c-9be7-d040c3963316	TCGA-BRCA.cec10976-a9f7-47cf-b7b4-a9e04ef7d6c9.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E9-A1RF	TCGA-E9-A1RF-01A	Primary Tumor
b917aacd-80bf-4daf-a34c-c2a119e81f18	TCGA-BRCA.317d4bae-a933-41ef-ab8a-d4fbb6de5285.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A7-A6VY	TCGA-A7-A6VY-01A	Primary Tumor
d8421ca1-b765-4e3d-85ed-517a5a5f698c	TCGA-BRCA.17076dfd-f38a-4894-b39e-f732f4a0823a.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A0CX	TCGA-A2-A0CX-01A	Primary Tumor
9adf804a-f87c-4ce0-b602-9491d4dedd1a	TCGA-BRCA.0509eaa2-2671-4c59-b98b-200a6132cede.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AR-A0TZ	TCGA-AR-A0TZ-01A	Primary Tumor
e640e531-7ff7-4472-994f-364b73ff3bf5	TCGA-BRCA.7266b08c-75d0-4307-9852-73fc482f5644.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-E2-A15D	TCGA-E2-A15D-01A	Primary Tumor
615241cf-677d-4dd6-9489-457fd8f7273e	TCGA-BRCA.d2046f6d-cec0-4e39-a437-8be0a260cfa4.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-BH-A0C1	TCGA-BH-A0C1-01B	Primary Tumor
9e9223c2-ff65-4d52-8fc2-6e0a97a0bf7d	TCGA-BRCA.73cfbf43-5452-47f9-9a59-6b985e15d66c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-A2-A4RX	TCGA-A2-A4RX-01A	Primary Tumor
31fc25ed-044b-4044-b118-5a4c1eb51a88	TCGA-BRCA.cbcffc05-aa0d-493e-a5e3-47bbb833af4c.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AC-A5EH	TCGA-AC-A5EH-01A	Primary Tumor
1b699a8c-300a-4943-a08b-233d7b2820f0	TCGA-BRCA.0d98d3ff-375a-4f82-ba8e-734a8a8fc17e.absolute_liftover.gene_level_copy_number.v36.tsv	Copy Number Variation	Gene Level Copy Number	TCGA-BRCA	TCGA-AR-A0TR	TCGA-AR-A0TR-01A	Primary Tumor
